action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,name
,,24731880,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1Sc1nc2cccnc2[nH]1,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5183919,,CHEMBL5183919,4.50,0,http://www.openphacts.org/units/Nanomolar,3857956,=,1,1,=,,IC50,nM,,31360.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,31.36,C30H14Cl3F6N5O4S
,,24731881,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1Sc1nc2ccccc2o1,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5195868,,CHEMBL5195868,6.44,0,http://www.openphacts.org/units/Nanomolar,3857957,=,1,1,=,,IC50,nM,,360.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.36,C31H14Cl3F6N3O5S
,,24731882,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,[N-]=[N+]=NCCCSc1c(Cl)cc(C(=O)c2ccc(C(F)(F)F)cc2O)n1-c1c(C(=O)c2ccc(C(F)(F)F)cc2O)[nH]c(Cl)c1Cl,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5205622,,CHEMBL5205622,7.05,0,http://www.openphacts.org/units/Nanomolar,3857958,=,1,1,=,,IC50,nM,,90.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.09,C27H16Cl3F6N5O4S
,,24731883,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1SCCO,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5201783,,CHEMBL5201783,7.16,0,http://www.openphacts.org/units/Nanomolar,3857959,=,1,1,=,,IC50,nM,,70.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.07,C26H15Cl3F6N2O5S
,,24731884,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '168.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '7.0'}]",CHEMBL5115940,Antiviral activity against ZIKV-SMGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1SCCCO,,,CHEMBL5113415,Eur J Med Chem,2022,,CHEMBL5185409,,CHEMBL5185409,7.00,0,http://www.openphacts.org/units/Nanomolar,3857960,=,1,1,=,,IC50,nM,,100.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.1,C27H17Cl3F6N2O5S
,,24735354,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5116806,Antiviral activity against ZIKV infected in human Huh-7 cells assessed as inhibition of viral infection measured 24 hrs post infection by immunofluorescent assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,,,CHEMBL5113447,Bioorg Med Chem Lett,2022,,CHEMBL8260,BAICALEIN,CHEMBL8260,4.71,0,http://www.openphacts.org/units/Nanomolar,3858561,=,1,1,=,,IC50,nM,,19600.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,19.6,C15H10O5
,,24735355,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5116806,Antiviral activity against ZIKV infected in human Huh-7 cells assessed as inhibition of viral infection measured 24 hrs post infection by immunofluorescent assay,F,,,BAO_0000190,BAO_0000218,organism-based format,Oc1c(O)c(O)c2c(=S)cc(-c3ccccc3)oc2c1-c1ccc(F)cc1,,,CHEMBL5113447,Bioorg Med Chem Lett,2022,,CHEMBL5203342,,CHEMBL5203342,5.11,0,http://www.openphacts.org/units/Nanomolar,3858565,=,1,1,=,,IC50,nM,,7700.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,7.7,C21H13FO4S
,,24735356,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5116806,Antiviral activity against ZIKV infected in human Huh-7 cells assessed as inhibition of viral infection measured 24 hrs post infection by immunofluorescent assay,F,,,BAO_0000190,BAO_0000218,organism-based format,Oc1c(O)c(O)c2c(=S)cc(-c3ccccc3)oc2c1-c1ccc(C(F)(F)F)cc1,,,CHEMBL5113447,Bioorg Med Chem Lett,2022,,CHEMBL5172739,,CHEMBL5172739,5.42,0,http://www.openphacts.org/units/Nanomolar,3858567,=,1,1,=,,IC50,nM,,3800.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,3.8,C22H13F3O4S
,,24735357,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5116806,Antiviral activity against ZIKV infected in human Huh-7 cells assessed as inhibition of viral infection measured 24 hrs post infection by immunofluorescent assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1cc(-c2ccccc2)oc2c(-c3ccc(F)cc3)c(O)c(O)c(O)c12,,,CHEMBL5113447,Bioorg Med Chem Lett,2022,,CHEMBL5184855,,CHEMBL5184855,5.60,0,http://www.openphacts.org/units/Nanomolar,3858568,=,1,1,=,,IC50,nM,,2500.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,2.5,C21H13FO5
,,24735358,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5116806,Antiviral activity against ZIKV infected in human Huh-7 cells assessed as inhibition of viral infection measured 24 hrs post infection by immunofluorescent assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1cc(-c2ccccc2)oc2c(-c3cccc(F)c3)c(O)c(O)c(O)c12,,,CHEMBL5113447,Bioorg Med Chem Lett,2022,,CHEMBL5190082,,CHEMBL5190082,5.46,0,http://www.openphacts.org/units/Nanomolar,3858569,=,1,1,=,,IC50,nM,,3500.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,3.5,C21H13FO5
,,24735359,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5116806,Antiviral activity against ZIKV infected in human Huh-7 cells assessed as inhibition of viral infection measured 24 hrs post infection by immunofluorescent assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1cc(-c2ccccc2)oc2c(-c3ccccc3)c(O)c(O)c(O)c12,,,CHEMBL5113447,Bioorg Med Chem Lett,2022,,CHEMBL5188205,,CHEMBL5188205,5.24,0,http://www.openphacts.org/units/Nanomolar,3858571,=,1,1,=,,IC50,nM,,5800.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,5.8,C21H14O5
,,24735360,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5116806,Antiviral activity against ZIKV infected in human Huh-7 cells assessed as inhibition of viral infection measured 24 hrs post infection by immunofluorescent assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1cc(-c2ccccc2)oc2c(-c3ccc(OC(F)(F)F)cc3)c(O)c(O)c(O)c12,,,CHEMBL5113447,Bioorg Med Chem Lett,2022,,CHEMBL5174882,,CHEMBL5174882,5.08,0,http://www.openphacts.org/units/Nanomolar,3858574,=,1,1,=,,IC50,nM,,8300.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,8.3,C22H13F3O6
,,24735361,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5116806,Antiviral activity against ZIKV infected in human Huh-7 cells assessed as inhibition of viral infection measured 24 hrs post infection by immunofluorescent assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1cc(-c2ccc(Nc3ccc(Br)cc3)cc2)oc2cc(O)c(O)c(O)c12,,,CHEMBL5113447,Bioorg Med Chem Lett,2022,,CHEMBL5204845,,CHEMBL5204845,5.17,0,http://www.openphacts.org/units/Nanomolar,3858578,=,1,1,=,,IC50,nM,,6700.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,6.7,C21H14BrNO5
,,24735362,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5116806,Antiviral activity against ZIKV infected in human Huh-7 cells assessed as inhibition of viral infection measured 24 hrs post infection by immunofluorescent assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1cc(-c2ccc(Nc3ccc(Cl)cc3)cc2)oc2cc(O)c(O)c(O)c12,,,CHEMBL5113447,Bioorg Med Chem Lett,2022,,CHEMBL5206997,,CHEMBL5206997,5.72,0,http://www.openphacts.org/units/Nanomolar,3858579,=,1,1,=,,IC50,nM,,1900.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,1.9,C21H14ClNO5
,,24735363,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5116806,Antiviral activity against ZIKV infected in human Huh-7 cells assessed as inhibition of viral infection measured 24 hrs post infection by immunofluorescent assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1cc(-c2ccc(Nc3ccc(F)cc3)cc2)oc2cc(O)c(O)c(O)c12,,,CHEMBL5113447,Bioorg Med Chem Lett,2022,,CHEMBL5187468,,CHEMBL5187468,5.16,0,http://www.openphacts.org/units/Nanomolar,3858580,=,1,1,=,,IC50,nM,,6900.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,6.9,C21H14FNO5
,,24735364,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5116806,Antiviral activity against ZIKV infected in human Huh-7 cells assessed as inhibition of viral infection measured 24 hrs post infection by immunofluorescent assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1cc(-c2ccc(N3CCN(c4cccc(Cl)c4)CC3)cc2)oc2cc(O)c(O)c(O)c12,,,CHEMBL5113447,Bioorg Med Chem Lett,2022,,CHEMBL5170913,,CHEMBL5170913,5.24,0,http://www.openphacts.org/units/Nanomolar,3858581,=,1,1,=,,IC50,nM,,5700.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,5.7,C25H21ClN2O5
,,24735365,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5116806,Antiviral activity against ZIKV infected in human Huh-7 cells assessed as inhibition of viral infection measured 24 hrs post infection by immunofluorescent assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1cc(-c2ccc(N3CCN(c4ccc(O)cc4)CC3)cc2)oc2cc(O)c(O)c(O)c12,,,CHEMBL5113447,Bioorg Med Chem Lett,2022,,CHEMBL5194820,,CHEMBL5194820,5.16,0,http://www.openphacts.org/units/Nanomolar,3858582,=,1,1,=,,IC50,nM,,6900.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,6.9,C25H22N2O6
,,24780234,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '3.0'}]",CHEMBL5129318,Antiviral activity against Zika virus H/PAN/2016/BEI-259634 infected in human Huh7.5 cells assessed as reduction in viral titer incubated for 3 days by plaque assay,F,,,BAO_0000190,BAO_0000218,organism-based format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,,,CHEMBL5126587,Bioorg Med Chem,2022,,CHEMBL1643,RIBAVIRIN,CHEMBL1643,5.16,0,http://www.openphacts.org/units/Nanomolar,3867828,=,1,1,=,,IC50,nM,,6900.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,6.9,C8H12N4O5
,,24780236,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '3.0'}]",CHEMBL5129318,Antiviral activity against Zika virus H/PAN/2016/BEI-259634 infected in human Huh7.5 cells assessed as reduction in viral titer incubated for 3 days by plaque assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(NO)c1n[nH]nc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,,CHEMBL5126587,Bioorg Med Chem,2022,,CHEMBL5196544,,CHEMBL5196544,4.43,0,http://www.openphacts.org/units/Nanomolar,3867830,=,1,1,=,,IC50,nM,,37300.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,37.3,C8H12N4O6
,,24780237,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '3.0'}]",CHEMBL5129319,Antiviral activity against Zika virus H/PAN/2016/BEI-259634 infected in African green monkey Vero cells assessed as reduction in viral titer incubated for 3 days by plaque assay,F,,,BAO_0000190,BAO_0000218,organism-based format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,,,CHEMBL5126587,Bioorg Med Chem,2022,,CHEMBL1643,RIBAVIRIN,CHEMBL1643,4.52,0,http://www.openphacts.org/units/Nanomolar,3867828,=,1,1,=,,IC50,nM,,29900.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,29.9,C8H12N4O5
,,24780239,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '3.0'}]",CHEMBL5129319,Antiviral activity against Zika virus H/PAN/2016/BEI-259634 infected in African green monkey Vero cells assessed as reduction in viral titer incubated for 3 days by plaque assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(NO)c1n[nH]nc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,,CHEMBL5126587,Bioorg Med Chem,2022,,CHEMBL5196544,,CHEMBL5196544,4.48,0,http://www.openphacts.org/units/Nanomolar,3867830,=,1,1,=,,IC50,nM,,33200.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,33.2,C8H12N4O6
,,24788547,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'hrs', 'standard_value': '25.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'hrs', 'value': '25.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'hrs', 'standard_value': '73.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'hrs', 'value': '73.0'}]",CHEMBL5131650,Antiviral activity against ZIKV- FSS13025 infected in 1 hr pretreated African green monkey Vero E6 cells measured after 24 to 72 hrs,F,,,BAO_0000190,BAO_0000218,organism-based format,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,,,CHEMBL5131375,J Med Chem,2022,,CHEMBL14762,SELICICLIB,CHEMBL14762,7.62,0,http://www.openphacts.org/units/Nanomolar,3869388,=,1,1,=,,IC50,nM,,24.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,nM,UO_0000065,,24.0,C19H26N6O
,,24788587,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5131690,Antiviral activity against ZIKV-PRVABC59 infected in human Huh-7 cells measured after 24 hrs,F,,,BAO_0000190,BAO_0000218,organism-based format,NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,,,CHEMBL5131375,J Med Chem,2022,,CHEMBL1650595,AR-12,CHEMBL1650595,5.70,0,http://www.openphacts.org/units/Nanomolar,3869435,=,1,1,=,,IC50,nM,,2000.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,2.0,C26H19F3N4O
,,24788588,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5131691,Antiviral activity against ZIKV-PRVABC59 infected in Neuronal cell line measured after 24 hrs,F,,,BAO_0000190,BAO_0000218,organism-based format,NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,,,CHEMBL5131375,J Med Chem,2022,,CHEMBL1650595,AR-12,CHEMBL1650595,5.70,0,http://www.openphacts.org/units/Nanomolar,3869435,=,1,1,=,,IC50,nM,,2000.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,2.0,C26H19F3N4O
,,24788597,[],CHEMBL5131699,Antiviral activity against ZIKV,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCc1cnc(NC(=O)[C@@H](C)c2ccc(NC(C)=O)cc2)s1,,,CHEMBL5131375,J Med Chem,2022,,CHEMBL5209307,,CHEMBL5209307,7.05,0,http://www.openphacts.org/units/Nanomolar,3869445,=,1,1,=,,IC50,nM,,90.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.09,C17H21N3O2S
,,24788600,[],CHEMBL5131699,Antiviral activity against ZIKV,F,,,BAO_0000190,BAO_0000218,organism-based format,NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,,,CHEMBL5131375,J Med Chem,2022,,CHEMBL1650595,AR-12,CHEMBL1650595,,0,http://www.openphacts.org/units/Nanomolar,3869435,<,1,1,<,,IC50,nM,,2000.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,2.0,C26H19F3N4O
,,24788601,[],CHEMBL5131699,Antiviral activity against ZIKV,F,,,BAO_0000190,BAO_0000218,organism-based format,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,,,CHEMBL5131375,J Med Chem,2022,,CHEMBL14762,SELICICLIB,CHEMBL14762,7.62,0,http://www.openphacts.org/units/Nanomolar,3869388,=,1,1,=,,IC50,nM,,24.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,nM,UO_0000065,,24.0,C19H26N6O
,,24788602,[],CHEMBL5131699,Antiviral activity against ZIKV,F,,,BAO_0000190,BAO_0000218,organism-based format,c1cncc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6[nH]ccc6c5)nc43)CC2)c1,,,CHEMBL5131375,J Med Chem,2022,,CHEMBL583194,,CHEMBL583194,5.64,0,http://www.openphacts.org/units/Nanomolar,3869438,=,1,1,=,,IC50,nM,,2300.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,2.3,C28H30N8O
,,24788603,[],CHEMBL5131699,Antiviral activity against ZIKV,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)c1[nH]n(-c2c(Cl)cccc2Cl)c2nc(Cc3ccc(OCCO)cc3)nc(=O)c1-2,,,CHEMBL5131375,J Med Chem,2022,,CHEMBL5193007,,CHEMBL5193007,7.05,0,http://www.openphacts.org/units/Nanomolar,3869446,=,1,1,=,,IC50,nM,,90.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,nM,UO_0000065,,90.0,C23H22Cl2N4O3
,,24788618,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'hrs', 'standard_value': '25.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'hrs', 'value': '25.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'hrs', 'standard_value': '73.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'hrs', 'value': '73.0'}]",CHEMBL5131712,Antiviral activity against ZIKV MR766 infected in 1 hr pretreated rhesus monkey LLC-MK2 cells measured after 24 to 72 hrs,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)c1[nH]n(-c2c(Cl)cccc2Cl)c2nc(Cc3ccc(OCCO)cc3)nc(=O)c1-2,,,CHEMBL5131375,J Med Chem,2022,,CHEMBL5193007,,CHEMBL5193007,7.57,0,http://www.openphacts.org/units/Nanomolar,3869446,=,1,1,=,,IC50,nM,,27.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,nM,UO_0000065,,27.0,C23H22Cl2N4O3
,,24789034,[],CHEMBL5131954,Antiviral activity against ZIKV infected in human SNB-19 cells,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(=O)Nc1ccc(C(C)C(=O)Nc2ncc(C(C)C)s2)cc1,,,CHEMBL5131376,J Med Chem,2022,,CHEMBL2143507,,CHEMBL2143507,5.76,0,http://www.openphacts.org/units/Nanomolar,3869532,=,1,1,=,,IC50,nM,,1720.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,1.72,C17H21N3O2S
